Kc_s,Kc_s2,mu_max,mu_max2,Yxs,Yxs2,Yxp,Yxco2,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum1,v_Feed_accum2,m_Glutamate,c_Glucose,c_Biomass,c_Product,c_CO2,c_Feed,c_Glutamate,c_Glucose_feed1,c_Glutamate_feed1,c_Glutamate_feed2,mu_true
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.38238238238238,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.462462462462454,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.54254254254255,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.62262262262262,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.7027027027027,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.78278278278278,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.86286286286287,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,62.94294294294295,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.02302302302302,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.1031031031031,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.18318318318318,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.26326326326327,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.34334334334335,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.42342342342342,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.5035035035035,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.58358358358358,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.66366366366367,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.74374374374375,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.82382382382382,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.9039039039039,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,63.98398398398398,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,100.0,64.0,-3.7311329936400935e-15,15609.977929258037,12726.528183149077,1451.3487667797228,410.0,300.0,10.0,102.17051960814646,-9.100324374731935e-18,38.07311690062936,31.04031264182702,3.5398750409261535,0.024390243902439025,0.2491963892881621,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,100.0,64.0,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.06406406406407,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.14414414414415,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.22422422422423,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.30430430430431,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.38438438438438,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.46446446446447,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.54454454454455,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.62462462462463,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.70470470470471,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.78478478478478,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.86486486486487,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,64.94494494494495,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.02502502502503,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.10510510510511,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.18518518518518,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.26526526526527,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.34534534534535,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.42542542542543,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.50550550550551,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.58558558558558,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.66566566566567,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.74574574574575,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.82582582582583,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.90590590590591,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,65.98598598598598,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.06606606606607,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.14614614614615,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.22622622622623,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.30630630630631,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.38638638638638,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.46646646646647,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.54654654654655,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.62662662662663,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.70670670670671,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.78678678678678,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.86686686686687,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,66.94694694694695,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.02702702702703,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.10710710710711,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.18718718718718,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.26726726726727,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.34734734734735,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.42742742742743,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.50750750750751,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.58758758758759,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.66766766766767,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.74774774774775,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.82782782782783,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.90790790790791,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,67.98798798798799,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.06806806806807,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.14814814814815,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.22822822822823,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.30830830830831,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.38838838838839,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,68.46846846846847,-2.8211005561669003e-15,11802.666239195101,9622.496918966375,1451.3487667797228,310.0,300.0,10.0,69.21228747648632,-9.100324374731936e-18,38.07311690062936,31.04031264182702,4.681770215418461,0.03225806451612903,0.22326544347253652,100,1,10,0
